class,id,date,type,user,tweet
"4","1468697785","Tue Apr 07 03:13:45 PDT 2009","NO_QUERY","JustinKing","@venzann But SSIS is like an old friend and I hate regex's "
"4","1468697914","Tue Apr 07 03:13:48 PDT 2009","NO_QUERY","dannophotos","@NashPCH ah ok.  happy to helps "
"4","1468698027","Tue Apr 07 03:13:50 PDT 2009","NO_QUERY","supernova30","@nessie111 yes they open at eleven hun,  thank god hehe ;) xxx"
"4","1468698033","Tue Apr 07 03:13:50 PDT 2009","NO_QUERY","MRANDREWKAY","@ferretprincess Sounds interesting!  Look forward to the releases.  Thanks for that "
"4","1468698095","Tue Apr 07 03:13:52 PDT 2009","NO_QUERY","zazzbag","it's a breautiful day  chilling out listening to red dragon fm"
"4","1468698113","Tue Apr 07 03:13:52 PDT 2009","NO_QUERY","crystalsinger","@SinkOrSwim76 Yes, yes I mind a lot.  :-P  (Of course not!) I used GIMP. Found a suitable wookie pic, a DD pic, and played for 10 mins.  "
"4","1468698261","Tue Apr 07 03:13:55 PDT 2009","NO_QUERY","JolyRodriguez","Hello! Muy Buenos dias a todos, tempranito in the morning  gettin' ready pa arranca pa Santiago y Pto. Plata. have a nice day TWEETS!"
"4","1468698281","Tue Apr 07 03:13:56 PDT 2009","NO_QUERY","josianna","@Rosaapril back at ya gorgeous. "
"4","1468698283","Tue Apr 07 03:13:55 PDT 2009","NO_QUERY","Nancy_White","@eatlikeagirl must be your lovely tomato pic! "
"4","1468698289","Tue Apr 07 03:13:56 PDT 2009","NO_QUERY","BushBabeofOz","Welcome to my new twitter-buddies... delighted to see y'all joining this crazy gig!  Had my second chardy and checking new followers "
"4","1468698365","Tue Apr 07 03:13:58 PDT 2009","NO_QUERY","Spanisheditings","also welcoming new followers! Don't be strangers "
"4","1468698427","Tue Apr 07 03:13:59 PDT 2009","NO_QUERY","fartingpen","@Lavanyaj Kozhi is a nick for a very good friend of mine from college...  he's workin in bombay... in chennai for a week..."
"4","1468698474","Tue Apr 07 03:14:00 PDT 2009","NO_QUERY","Nastranout","licking my teeth  productive aye?"
"4","1468698646","Tue Apr 07 03:14:04 PDT 2009","NO_QUERY","trishjones","@Tinu Thanks Tinu for the #followfriday recommendation! "
"4","1468698699","Tue Apr 07 03:14:04 PDT 2009","NO_QUERY","EmilyNatanya","@zoeelouise Thanks! Lol! Seriously, I was just messing about on the internet all night cuz I just couldn't sleep! Insane. "
"4","1468698743","Tue Apr 07 03:14:05 PDT 2009","NO_QUERY","nneira05","is still wide awake "
"4","1468698759","Tue Apr 07 03:14:06 PDT 2009","NO_QUERY","michelle081082","@officiallemar You were amazing!! Saw u in Portsmouth on Sunday.. central front row too  sad times some1 stole my purse..the gits! :'( xxx"
"4","1468698800","Tue Apr 07 03:14:05 PDT 2009","NO_QUERY","Sherlock","@adamcheasley But thanks anyways "
"4","1468698871","Tue Apr 07 03:14:07 PDT 2009","NO_QUERY","jonbing","@AdamRPhoto oh brilliant... another channel of yours where i can find out about graze discounts "
"4","1468698934","Tue Apr 07 03:14:08 PDT 2009","NO_QUERY","vayerman","I'm looking for the follower no 180 for http://blog.chobots.com ! "
"4","1468698956","Tue Apr 07 03:14:09 PDT 2009","NO_QUERY","imheartcore","@lilrongal &amp; @s0niele - yay I'm not the only adult who wants to watch the HM movie "
"4","1468698976","Tue Apr 07 03:14:09 PDT 2009","NO_QUERY","Juli_Erdbeer95","@ddlovato http://twitpic.com/2cbpl - So cute  What's his/her name?"
"4","1468699019","Tue Apr 07 03:14:10 PDT 2009","NO_QUERY","unbrand","Just finished Killzone 2 - very satisfying "
"4","1468699038","Tue Apr 07 03:14:11 PDT 2009","NO_QUERY","MalaysianLife","FTW = From The Wild ? "
"4","1468699059","Tue Apr 07 03:14:12 PDT 2009","NO_QUERY","addebadde1337","@Eminem nicenice !!  would be awsome if u just write hello or shut up to me ! "
"4","1468699123","Tue Apr 07 03:14:12 PDT 2009","NO_QUERY","JulieMFarrell","Scrubs did cheer me up "
"4","1468699152","Tue Apr 07 03:14:13 PDT 2009","NO_QUERY","Crystal_Elyse","@AdisaEkua Awww! U have my pic up! That makes me smile. "
"4","1468699154","Tue Apr 07 03:14:14 PDT 2009","NO_QUERY","teamheidi","@heidimontag i love your music! keep up the amazing work. i want your album now ! ! one more drink is my fav song so far "
"4","1468699184","Tue Apr 07 03:14:14 PDT 2009","NO_QUERY","allaboutcricket","@Rogue_Leader Hmmm, i also have issues with our cricket team - arrogant bunch, and don't get me started on W(r)icky  http://ff.im/-1Y7c8"
"4","1468699185","Tue Apr 07 03:14:14 PDT 2009","NO_QUERY","KerryMG","@markcrosby yup, minstrels I believe claimed that "
"4","1468699193","Tue Apr 07 03:14:14 PDT 2009","NO_QUERY","gabysummers","is wake and excited "
"4","1468699196","Tue Apr 07 03:14:14 PDT 2009","NO_QUERY","LukesBeard","@randomus_r @aceofsabres @RuthGarrity cheers "
"4","1468699201","Tue Apr 07 03:14:14 PDT 2009","NO_QUERY","Conz72","OK, I've now recovered from a mental sesh on Sunday... NEVER again! Need to start concentrating on business and start making me millions "
"4","1468699219","Tue Apr 07 03:14:14 PDT 2009","NO_QUERY","luke_walsh","LIstening to Eminem's new song WE MADE YOU "
"4","1468699236","Tue Apr 07 03:14:14 PDT 2009","NO_QUERY","DeliaTheArtist","@IncomeDiscovery Thanks for the retweet! "
"4","1468699279","Tue Apr 07 03:14:16 PDT 2009","NO_QUERY","jadi","Helping a friend on a IDP system and learning it, myself "
"4","1468699324","Tue Apr 07 03:14:17 PDT 2009","NO_QUERY","Marrtijn","@Ezsther gefeliciteerd! "
"4","1468699408","Tue Apr 07 03:14:18 PDT 2009","NO_QUERY","chantelleaustin","@aussie_ali oh yeah, it just about doubled this week.. I did it though! Am now writing for http://connect2mums.ning.com/ "
"4","1468699504","Tue Apr 07 03:14:21 PDT 2009","NO_QUERY","juuuso","@r2r0 Amen, brotha. Take it easy dude and don't use any device which has an ip-address. "
"4","1468699618","Tue Apr 07 03:14:23 PDT 2009","NO_QUERY","bboyandladygaga","skateboarder snowboarder breakdancer surfer NASA person               then ill be famous"
"4","1468699631","Tue Apr 07 03:14:24 PDT 2009","NO_QUERY","simonemaynard","@ekirsopp thanking you "
"4","1468699634","Tue Apr 07 03:14:24 PDT 2009","NO_QUERY","Paddy","Designing a promotional pieces for an 80/90s old school music night... just finished my youtube inspiration playlist...  brilliance..."
"4","1468699662","Tue Apr 07 03:14:25 PDT 2009","NO_QUERY","leAmelie","@LittlePearls did you mean the forget-me-not skirt? I saw that too! Very tempted... "
"4","1468699672","Tue Apr 07 03:14:25 PDT 2009","NO_QUERY","KimBlairwitch","Children are like sponges, they soak up all the love you give but with just one squeeze you get it all back  xx."
"4","1468699718","Tue Apr 07 03:14:26 PDT 2009","NO_QUERY","coZZ","Helloo !! How are we? "
"4","1468699772","Tue Apr 07 03:14:27 PDT 2009","NO_QUERY","liffeyd","@erikvb no fluke, was down for over 5 mins but is back now and responding fast "
"4","1468699785","Tue Apr 07 03:14:28 PDT 2009","NO_QUERY","xanee","Great weather and my snowboard is waiting for me outside  I'm off to the slopes.  Have a great day everyone! "
"4","1468699930","Tue Apr 07 03:14:31 PDT 2009","NO_QUERY","OmerPerchik","@Topify lol copy and paste "
"4","1468699962","Tue Apr 07 03:14:32 PDT 2009","NO_QUERY","badidumariam","@ArifHanafiah Welcome polka dotty!!!  heee... (loves)"
"4","1468699967","Tue Apr 07 03:14:31 PDT 2009","NO_QUERY","trenchmonkey","...on my 1st cup of coffee, good to be alive "
"4","1468699974","Tue Apr 07 03:14:32 PDT 2009","NO_QUERY","sync350","@HorrorHaven Good morning to you "
"4","1468699979","Tue Apr 07 03:14:32 PDT 2009","NO_QUERY","ChanYELL","@tonirebekah hahah im great toniiiii "
"4","1468700058","Tue Apr 07 03:14:33 PDT 2009","NO_QUERY","tonistack","@mileycyrus wow that's weird. Its only 8pm here in Australia. you should come here soon  we're ahead in time "
"4","1468700152","Tue Apr 07 03:14:35 PDT 2009","NO_QUERY","thequeenkbee","@mileycyrus Good morning Miley! I hope you have a great day "
"4","1468700162","Tue Apr 07 03:14:36 PDT 2009","NO_QUERY","Ivana_xD","Playing the guitar...hallelujah "
"4","1468700179","Tue Apr 07 03:14:37 PDT 2009","NO_QUERY","Starlet364","@barrysnedden I presume you got enough reminders 'bout that appointment  "
"4","1468700188","Tue Apr 07 03:14:37 PDT 2009","NO_QUERY","fafs","@bkenny congratulations!! champers at lunch!! "
"4","1468700235","Tue Apr 07 03:14:37 PDT 2009","NO_QUERY","rgoodchild","@Mumsontop it is with penguin. you want to review it? "
"4","1468700243","Tue Apr 07 03:14:38 PDT 2009","NO_QUERY","CrushOnMiley","@mileycyrus good morning Miley "
"4","1468700250","Tue Apr 07 03:14:38 PDT 2009","NO_QUERY","BrandyWandLover","@ rustyrockets what special treat is in store for all us hammersmith people who found out wen we got to the hammersmith on 13/02?! "
"4","1468700261","Tue Apr 07 03:14:38 PDT 2009","NO_QUERY","Nawafrumaihi","actully braces seem to be unpainful xD there just painful the first days but then you'll get used to them "
"4","1468700267","Tue Apr 07 03:14:38 PDT 2009","NO_QUERY","BeccaDunnxo","Love how my sister thinks she's Miley Cyrus or Taylor Swift "
"4","1468700276","Tue Apr 07 03:14:39 PDT 2009","NO_QUERY","jackaltraceur","Finished my first shift and doors are opening already! "
"4","1468700407","Tue Apr 07 03:14:41 PDT 2009","NO_QUERY","kammer","@briankelly - Count me in. Oh, you already did. "
"4","1468700438","Tue Apr 07 03:14:42 PDT 2009","NO_QUERY","ntone","@CHouttave requests? "
"4","1468700462","Tue Apr 07 03:14:42 PDT 2009","NO_QUERY","mcortz","@billgates Ultimate of couse "
"4","1468700475","Tue Apr 07 03:14:43 PDT 2009","NO_QUERY","SexyFun123","Cock Rings Galore http://www.sexyfun.co.uk/blog/cock-rings-galore/ just did a new post on SexyFun.co.uk blog "
"4","1468711163","Tue Apr 07 03:18:27 PDT 2009","NO_QUERY","unmediated","@xfmrich Thanks mate. That was WELL SEXY!  XXX"
"4","1468711211","Tue Apr 07 03:18:28 PDT 2009","NO_QUERY","Jacta77","@minimynimoo sounds all too familiar "
"4","1468711344","Tue Apr 07 03:18:31 PDT 2009","NO_QUERY","emoly28","@jelenasays yep  est website ever, i watched all of supernatural season 3 yesterday x] are you going to FOH on the 17th?"
"4","1468711422","Tue Apr 07 03:18:33 PDT 2009","NO_QUERY","bradiewebbstack","@rebekaahh they taste like hurting "
"4","1468711472","Tue Apr 07 03:18:34 PDT 2009","NO_QUERY","babblerrs","finished cooking my first own cook meal  haha ..achievement "
"4","1468711523","Tue Apr 07 03:18:36 PDT 2009","NO_QUERY","rockytweets","Cock Shot http://tr.im/imUt super funny "
"4","1468711537","Tue Apr 07 03:18:36 PDT 2009","NO_QUERY","rootbeersoup","Nothing quite like finding good amp settings from a solid state amp "
"4","1468711541","Tue Apr 07 03:18:36 PDT 2009","NO_QUERY","Tahlss","eating my sisters biscuits  LOL"
"4","1468711551","Tue Apr 07 03:18:36 PDT 2009","NO_QUERY","owenm","@therajman haha! nice find. "
"4","1468711556","Tue Apr 07 03:18:36 PDT 2009","NO_QUERY","Yassi96","@mileycyrus Why did you wake up at 3 am??  "
"4","1468711571","Tue Apr 07 03:18:36 PDT 2009","NO_QUERY","marcvanderchijs","@peterschloss I'm afraid you're not the target group "
"4","1468711576","Tue Apr 07 03:18:36 PDT 2009","NO_QUERY","toysrevil","And no, Tuesday's not over yet - not by a long-shot! Have a good evening ahead "
"4","1468711627","Tue Apr 07 03:18:38 PDT 2009","NO_QUERY","bambinobex","Just booked 2 weeks in Zante!  Yay! "
"4","1468711682","Tue Apr 07 03:18:38 PDT 2009","NO_QUERY","nessie111","@seanpaull good morning  umm maybe it's still fidely but i like it atm"
"4","1468711696","Tue Apr 07 03:18:39 PDT 2009","NO_QUERY","bubblejiggle","@imogenheap I'm so excited for the new album! and btw...today is my birthday! Yay 25!  Cheers!"
"4","1468711716","Tue Apr 07 03:18:39 PDT 2009","NO_QUERY","zoomzoomzoe","@meli_beli I know! those were the good old days! .. we should all have a spoons reunion! haha "
"4","1468711719","Tue Apr 07 03:18:39 PDT 2009","NO_QUERY","msg621","@yiiee it was a hot one at the desk for me too "
"4","1468711757","Tue Apr 07 03:18:40 PDT 2009","NO_QUERY","emzy1226","visitin some buddies "
"4","1468711843","Tue Apr 07 03:18:41 PDT 2009","NO_QUERY","kattafly","@The_Roo lalalala i miss you "
"4","1468711897","Tue Apr 07 03:18:43 PDT 2009","NO_QUERY","Monicarrrr","@BeccaLorna @xcatrinx heyy you know those paintings of mcr you've done and the dougie one what are they called? haha "
"4","1468711950","Tue Apr 07 03:18:44 PDT 2009","NO_QUERY","eleonoraeli","@smiley1210 http://www.youtube.com/watch?v=vr1ToH5Zr0o  thank you very much!!!"
"4","1468711959","Tue Apr 07 03:18:45 PDT 2009","NO_QUERY","SunshineStacey","im still use this eve! you not alone!  x"
"4","1468711980","Tue Apr 07 03:18:45 PDT 2009","NO_QUERY","doriens","@redalexred i should hope not "
"4","1468712026","Tue Apr 07 03:18:46 PDT 2009","NO_QUERY","TVFanUK","@duskyazure Cool, see its all coming together for you. It'll be over before you know it. "
"4","1468712114","Tue Apr 07 03:18:48 PDT 2009","NO_QUERY","miss_rebecca_","@steph_WPD hello  what does WPD stand for... may I ask? xox"
"4","1468712146","Tue Apr 07 03:18:48 PDT 2009","NO_QUERY","Jannemans","@JustEatBE mailen "
"4","1468712213","Tue Apr 07 03:18:50 PDT 2009","NO_QUERY","Hanri_","Going to a health inspection tomorrow. Employer wants to know if I'm fit for the job. I've been working here for, what, 4 months? Ha ha. "
"4","1468712268","Tue Apr 07 03:18:51 PDT 2009","NO_QUERY","mattgemmell","@sophiestication Fairly similar to my setup; 24&quot; iMac is a great machine. You missed out on the &quot;pic of my desk&quot; meme a while back. "
"4","1468712321","Tue Apr 07 03:18:52 PDT 2009","NO_QUERY","PETAEurope","@yellowdoglove "
"4","1468712354","Tue Apr 07 03:18:53 PDT 2009","NO_QUERY","ashleytwo","10 days til new Pushing Daisies "
"4","1468712364","Tue Apr 07 03:18:53 PDT 2009","NO_QUERY","Treenz","@karynromeis I agree totally- Good session. Liked your point on corporate trainers knowing &amp;understanding learning &amp; therefore commented "
"4","1468712388","Tue Apr 07 03:18:54 PDT 2009","NO_QUERY","LaurenStack","@bradiewebbstack ;o not the jelly beans! my all time favourite. Share? "
"4","1468712438","Tue Apr 07 03:18:54 PDT 2009","NO_QUERY","luvyun","dunno wat made her share her past with her colleague but glad she did... "
"4","1468712479","Tue Apr 07 03:18:55 PDT 2009","NO_QUERY","mattgarforth","Got work experience at radio 1 thanks to @sra and ben cooper "
"4","1468712501","Tue Apr 07 03:18:56 PDT 2009","NO_QUERY","The_Rooster","@ihealth many thanks for the mention of Podcasters Emporium "
"4","1468712532","Tue Apr 07 03:18:56 PDT 2009","NO_QUERY","MissxMarisa","@eveforhermcr_xx Hahaha that's so sad, poor mom! Have you seen Coraline? Ahh I really want to meet Lyn-Z she's great "
"4","1468712547","Tue Apr 07 03:18:57 PDT 2009","NO_QUERY","rvirding","@sbtourist Hehe, I was going to say yesterday that twitter should have used erlang instead of scala. I will say it now instead. "
"4","1468712561","Tue Apr 07 03:18:57 PDT 2009","NO_QUERY","stargirlxo","@tommcfly it's the best one "
"4","1468712569","Tue Apr 07 03:18:57 PDT 2009","NO_QUERY","shylands","starting to wonder if you guys with jobs prioritize tweeting over work "
"4","1468712579","Tue Apr 07 03:18:58 PDT 2009","NO_QUERY","YoursTruli","@berryanarchy Thanks so much! "
"4","1468712593","Tue Apr 07 03:18:58 PDT 2009","NO_QUERY","DaBurnoutNoob","doesnt like too expensive premium content "
"4","1468712613","Tue Apr 07 03:18:58 PDT 2009","NO_QUERY","vindiekins","@LadyErlynne aren't you older than me? "
"4","1468712733","Tue Apr 07 03:19:01 PDT 2009","NO_QUERY","AcidmanCPT","@CapeTown ...and Cape Town station... "
"4","1468712754","Tue Apr 07 03:19:02 PDT 2009","NO_QUERY","niknakx","i got the twilight 2-disc special edition yesturday woooooooo!  ROFL."
"4","1468712776","Tue Apr 07 03:19:02 PDT 2009","NO_QUERY","holly_oldham","ooh more followers "
"4","1468712805","Tue Apr 07 03:19:04 PDT 2009","NO_QUERY","zulfikars","Just got home, I got new creative headphone ! "
"4","1468712817","Tue Apr 07 03:19:03 PDT 2009","NO_QUERY","SleepingBeautyA","@Stewie_Griffin_ I too, like to flirt.  I have been distracted! I apologize for not tweeting daily. &lt;3"
"4","1468712859","Tue Apr 07 03:19:04 PDT 2009","NO_QUERY","witchescupboard","@inkgypsy I was referring to tweetdeck, I was thinking of trying it, let me know what you think "
"4","1468712879","Tue Apr 07 03:19:04 PDT 2009","NO_QUERY","bradiewebbstack","@hunteremily NO :O inform me more of these jelly beans  please"
"4","1468712919","Tue Apr 07 03:19:06 PDT 2009","NO_QUERY","blasha","@mullahadi r u in love with a co-worker? "
"4","1468712921","Tue Apr 07 03:19:05 PDT 2009","NO_QUERY","rob_caporetto","@bethanie which is distracting me from getting engrossed in more Babylon 5 (and dreaming for a model of the station itself) "
"4","1468712924","Tue Apr 07 03:19:05 PDT 2009","NO_QUERY","jessdropdead","GOING OUT TO DINNER WITH MY BEST FRIEND  why wont my myspace work?"
"4","1468712935","Tue Apr 07 03:19:05 PDT 2009","NO_QUERY","yassoma","All my siblings loved my cookies! I'm so glad. Even my picky mom and my old man liked them! "
"4","1468712962","Tue Apr 07 03:19:06 PDT 2009","NO_QUERY","pico","@venustweets hello.. where've you been? Tweeting somewhere else? "
"4","1468713001","Tue Apr 07 03:19:07 PDT 2009","NO_QUERY","AndHenaSays","Everyone Has Got Subbed By Someone Good! Laura=Billie Amber=Louise Neesey=Me "
"4","1468713027","Tue Apr 07 03:19:07 PDT 2009","NO_QUERY","heartofpearl","@LisaGoldfish or just join aquarena  then we can go classes together!"
"4","1468713040","Tue Apr 07 03:19:08 PDT 2009","NO_QUERY","Plip","@james_a_hart oops, sorry @dsussman, you're great, it's @davesussman that's a waster "
"4","1468713046","Tue Apr 07 03:19:08 PDT 2009","NO_QUERY","onion2k","@horrorhannah Very similar then. I did Broadcast and Multimedia Tech. I specialised in playing on the internet and not going to lectures. "
"4","1468713052","Tue Apr 07 03:19:09 PDT 2009","NO_QUERY","hypnoticyogi","@dharmacharya nice to see you again my friend, I've got some extra time again and I WILL do the review for your books "
"4","1468713099","Tue Apr 07 03:19:10 PDT 2009","NO_QUERY","Fizzbin666","@RyanSeacrest what is her favorite color "
"4","1468713186","Tue Apr 07 03:19:11 PDT 2009","NO_QUERY","sjorsuk","@andrewmaier thanks for your Webjam review, it's appreciated a lot! "
"4","1468713228","Tue Apr 07 03:19:12 PDT 2009","NO_QUERY","x_emma","@bradiewebbstack do you like lollipops? because i think i will get you a giant lollipop at sway sway tour "
"4","1468713242","Tue Apr 07 03:19:12 PDT 2009","NO_QUERY","kimvandijk1990","http://www.youtube.com/watch?v=cnbmM_i5KEA video of the fountian, this video i made my self. "
"4","1468713267","Tue Apr 07 03:19:13 PDT 2009","NO_QUERY","JasonGabriel","@gbazz I used to love watching that  I even ate Nutri-Grain for a while but nothing happened "
"4","1468713281","Tue Apr 07 03:19:13 PDT 2009","NO_QUERY","Amy_Cath","Last night was great want to go again "
"4","1468713350","Tue Apr 07 03:19:14 PDT 2009","NO_QUERY","FLOW828","U may need 2adjust the volume on the video player window. I just did &amp; now I got sound  Re: @LeGonz: @jroq Chikos! Wish there was sound."
"4","1468713429","Tue Apr 07 03:19:16 PDT 2009","NO_QUERY","DrRus","@cindyscottday That's the other side of Rochester. We won't get that much on my side of the city.  We're East of Rochester."
"4","1468713430","Tue Apr 07 03:19:16 PDT 2009","NO_QUERY","meLLios","feels like eating cookies and cream ice cream on a cold night like tonight "
"4","1468713489","Tue Apr 07 03:19:17 PDT 2009","NO_QUERY","andrewbunton","time to start my day! away to have breakfast + get ready + then get the train, see ya! "
"4","1468713535","Tue Apr 07 03:19:18 PDT 2009","NO_QUERY","elagrew","@susanhutchinson Oh...and I live in MN...but I am from MI.  Upper part...not even part of the hand. "
"4","1468713545","Tue Apr 07 03:19:19 PDT 2009","NO_QUERY","VictoriaDoyle","One Tree Hill "
"4","1468713549","Tue Apr 07 03:19:19 PDT 2009","NO_QUERY","REOWsarah","@bradiewebbstack hahaa yay lets party "
"4","1468713592","Tue Apr 07 03:19:20 PDT 2009","NO_QUERY","rjenelle","@therealdemi aww, that's so cute.  You know at first I thought I wasn't talking to the real Demi, cause many girls pretend, now I know "
"4","1468713600","Tue Apr 07 03:19:20 PDT 2009","NO_QUERY","lesleylinnett","i have found a method to do 50 things at the same time "
"4","1468713672","Tue Apr 07 03:19:22 PDT 2009","NO_QUERY","Serenaf66","@Midgley  acting stuff ? re : Jenni- now I understand "
"4","1468713679","Tue Apr 07 03:19:23 PDT 2009","NO_QUERY","Sk8ergirl098","Is excited for New York in 23weeks  YAY!"
"4","1468713727","Tue Apr 07 03:19:23 PDT 2009","NO_QUERY","Madicattt","He said the way my blue eyes shine, put those georgia stars to shame at night.. ok my eyes are green. but whatevre "
"4","1468713745","Tue Apr 07 03:19:24 PDT 2009","NO_QUERY","garethnelson","@Prokofy The comment your blog would not allow - http://pastebin.ca/1384785 - Do tell me if i'm banned "
"4","1468713750","Tue Apr 07 03:19:24 PDT 2009","NO_QUERY","millex3","totally tired. a great feeling that today's gonna be amazing. with lot of laugh  luv u, yay ?"
"4","1468713755","Tue Apr 07 03:19:24 PDT 2009","NO_QUERY","finenoises","@jonathanhaslett THANKS! "
"4","1468713834","Tue Apr 07 03:19:26 PDT 2009","NO_QUERY","paul_bussell","Just had an awesome day surfing, relaxing, eating good food with my lovely lady liz. Now dinner and movie  one of the best days ever."
"4","1468713835","Tue Apr 07 03:19:26 PDT 2009","NO_QUERY","babyblueonline","Ok yeah I like the new black eyed peas song "
"4","1468714001","Tue Apr 07 03:19:30 PDT 2009","NO_QUERY","Schwathrin","Ooouuhh... Good morning! Wie warm es heute ist! "
"4","1468714008","Tue Apr 07 03:19:30 PDT 2009","NO_QUERY","kelseymate","listening to mcfly  cant wait for the bloody holidays!"
"4","1468714010","Tue Apr 07 03:19:30 PDT 2009","NO_QUERY","Jackyah333","@normkalin ag no man go away! or send sum over..... "
"4","1468714022","Tue Apr 07 03:19:30 PDT 2009","NO_QUERY","damagedbobby","@Amaninazaini  why hello thar."
"4","1468714043","Tue Apr 07 03:19:30 PDT 2009","NO_QUERY","chelsea16_123","@dancermegz Helloooo Megan,, Hope your having a good easter  xoxo"
"4","1468714087","Tue Apr 07 03:19:32 PDT 2009","NO_QUERY","o2surfstick","@dianecb did it work out now?else you could try the 100% workable solution by buying it directly at o2 shops... "
"4","1468714181","Tue Apr 07 03:19:34 PDT 2009","NO_QUERY","TheKZA","@iCoopers You tease  But thank you "
"4","1468714246","Tue Apr 07 03:19:35 PDT 2009","NO_QUERY","bondibeachgirl","@DianeSunnyCoast Sure was Guy was pretty good too wasnt he "
"4","1468714275","Tue Apr 07 03:19:36 PDT 2009","NO_QUERY","MrFloydNL","@Yiao - Feel free to mail the plans  Might help me shorten my document :-P"
"4","1468714310","Tue Apr 07 03:19:36 PDT 2009","NO_QUERY","Shelleigh93","@dougiemcfly HEEEY wat are ur dogs called?? how many ya got???    "
"4","1468714314","Tue Apr 07 03:19:37 PDT 2009","NO_QUERY","PolarZen","@escribitionist I am very surprised b/c i heard it from my senior who is not use twitter. "
"4","1468714337","Tue Apr 07 03:19:37 PDT 2009","NO_QUERY","Wbillionaire","Lets clean our air  http://www.ted.com/index.php/talks/kamal_meattle_on_how_to_grow_your_own_fresh_air.html (via @addthis)"
"4","1468714357","Tue Apr 07 03:19:38 PDT 2009","NO_QUERY","Poshey22","@bebiv good morning "
"4","1468714360","Tue Apr 07 03:19:38 PDT 2009","NO_QUERY","sabbygg","@andyclemmensen oh my lordy do i envy you "
"4","1468714400","Tue Apr 07 03:19:38 PDT 2009","NO_QUERY","youcancallmejuu","Cleaning up my room before going to watch Twilight in the cinema one last time...ok I'll watch Everybody Loves Raymond first "
"4","1468714411","Tue Apr 07 03:19:39 PDT 2009","NO_QUERY","umberrella","doom doom doom doom, I want  you here in gloom. Lets get depressed together, I wanna cry forever...   Vengadoomchicks! "
"4","1468714523","Tue Apr 07 03:19:40 PDT 2009","NO_QUERY","hiyakate","sorting out my bag for beccas, getting the 10 to 12 bus "
"4","1468724303","Tue Apr 07 03:23:04 PDT 2009","NO_QUERY","emmaparkes","@beckiowen goooon satans tonight?? lostprophets are playing reading "
"4","1468724368","Tue Apr 07 03:23:04 PDT 2009","NO_QUERY","imsohollywood","Every day is another day for you to start over...Good Morning "
"4","1468724398","Tue Apr 07 03:23:05 PDT 2009","NO_QUERY","xjade09x","reli bord just chliin wiv me cuzins lol   MSN too !"
"4","1468724494","Tue Apr 07 03:23:08 PDT 2009","NO_QUERY","aussie_ali","@MissNixs lol - good luck ... keeping my fingers crossed for you that you did! "
"4","1468724505","Tue Apr 07 03:23:08 PDT 2009","NO_QUERY","holly_oldham","im on 46 followers "
"4","1468724536","Tue Apr 07 03:23:09 PDT 2009","NO_QUERY","lacielou1","@kadence987 Kade!! ur my fav radio host!! keep doin what ur doin!! ur the coolest dude!! "
"4","1468724623","Tue Apr 07 03:23:10 PDT 2009","NO_QUERY","DLBLFPromotions","The Downtown Fiction Live Chat= Amazingness  They Are Abs. Amazing and My Life, I Love Cameron David and Eric &lt;3"
"4","1468724624","Tue Apr 07 03:23:11 PDT 2009","NO_QUERY","kalgrl","Inot sure,but think possibly may want the new eeepc 9&quot; if it comes with a touch screen, but I don't like pointer thingys (tech term that "
"4","1468724656","Tue Apr 07 03:23:11 PDT 2009","NO_QUERY","deezeen","will go out.  http://plurk.com/p/n13ou"
"4","1468724733","Tue Apr 07 03:23:13 PDT 2009","NO_QUERY","gl0ria","@childsi  thanks, hope your meeting goes well "
"4","1468724783","Tue Apr 07 03:23:13 PDT 2009","NO_QUERY","CheyanneBrae","@DrChristopher  Nope ...no other way at all, once realized your world isn't just an oyster....its a dozen done the way you like ...lol "
"4","1468724864","Tue Apr 07 03:23:15 PDT 2009","NO_QUERY","antikewl","@julesRGB Nice! Got your postcard this morning too! "
"4","1468724895","Tue Apr 07 03:23:16 PDT 2009","NO_QUERY","beelarge","@TdMPhotography After winning the #galvinstwitpic comp yesterday I'm going to enter this one for sure "
"4","1468725061","Tue Apr 07 03:23:20 PDT 2009","NO_QUERY","nazhariaaa","@mikeewth gaahaha (: around my house. My neighbors are nederlands and from germany and america! All bbules. She met a new &quot;guy&quot; dog "
"4","1468725066","Tue Apr 07 03:23:19 PDT 2009","NO_QUERY","David_Clayton","You must live in or near Leeds and be willing to help out if required but it's not expected. Message me with why I should choose you "
"4","1468725072","Tue Apr 07 03:23:20 PDT 2009","NO_QUERY","Harmohn","@belladonna20 morning you *slurps coffee* "
"4","1468725090","Tue Apr 07 03:23:20 PDT 2009","NO_QUERY","Dirk_Gently","Hey everyone, go follow @woodwindguy24 because he is a pretty cool guy "
"4","1468725197","Tue Apr 07 03:23:22 PDT 2009","NO_QUERY","Traveler216","I seem to have developed a weird non itchy rash........just call me &quot;blotchy&quot;  "
"4","1468725272","Tue Apr 07 03:23:24 PDT 2009","NO_QUERY","bellaah","@cheesecakex heyy I was listening to the beatles too "
"4","1468725288","Tue Apr 07 03:23:25 PDT 2009","NO_QUERY","Abean03","good workout...now getting ready for work! aother long day  enjoy everyone!!"
"4","1468725315","Tue Apr 07 03:23:26 PDT 2009","NO_QUERY","janeybelle15","@Matthew_Day I put the hours in just couldn't get my weight down enough, they wanted me at 7 stone! House chores today! "
